id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts299859,Serendipity,SHOW,,1973,,39,[],['XX'],1.0,tt8912714,,,,
ts43055,Entertainment Weekly,SHOW,"This program -- one of our viewers’ favorites -- brings you the weekly wrap-up of news in the world of entertainment. This year, Entertainment Weekly celebrates its 20th anniversary. Since Park Tae-ho, the program’s executive producer, and Lee So-ra, a famous Korean model, became the emcees of Entertainment Weekly, its rating soared by 7 percent, recording an all-time high in the program’s history. The program’s credibility has enhanced when KBS reporters and producers took charge of its planning firsthand.",1984,,60,['reality'],['KR'],1.0,tt7782444,,,4.729,8.5
tm21196,Il Mare,MOVIE,"In the year 1999, a young woman leaves her quaint seaside house and returns to the city, leaving in the mailbox a card for the next owner, with instructions to forward any mail of hers to the new address. In the year 1997, a jaded young architect moves into the same house--and finds the letter. His reply, which he slips into the mailbox, finds its way to her, beginning a parallel-time love story separated by a span of two years.",2000,,105,"['fantasy', 'scifi', 'romance', 'drama', 'documentation']",['KR'],,tt0282599,7.5,8777.0,10.413,7.5
tm8809,Fight Back to School,MOVIE,Star Chow is about to be kicked out of the Royal Hong Kong Police's elite Special Duties Unit (SDU). But a senior officer decides to give him one last chance: Star must go undercover as a student at the Edinburgh High School in Hong Kong to recover the senior officer's missing revolver.,1991,,100,"['comedy', 'action', 'romance']",['HK'],,tt0103045,7.0,4021.0,6.104,6.6
tm54496,The Storm Riders,MOVIE,"Based on a comic book called Fung Wan (or Tin Ha), the movie stars Ekin Cheng as Wind and Aaron Kwok as Cloud. The plot involves two children, Whispering Wind and Striding Cloud, who become powerful warriors under the evil warlord Conquer's tutelage. They grow up serving as his subordinates, but a love triangle and an accident leads to a quest for retribution.",1998,PG-13,128,"['fantasy', 'action']",['HK'],,tt0165499,6.3,3910.0,6.376,6.1
ts39072,Inkigayo,SHOW,"The program is a weekly music show that features and introduces viewers to the most popular artists in Korea. Every week, they ask viewers to vote and select the most popular song of the week.",1998,,69,"['reality', 'music']",['KR'],2.0,tt6050846,5.7,9.0,2.154,9.0
tm118132,The Maidens of Heavenly Mountains,MOVIE,"Legend has it that in a faraway place beyond the edge of the earth, there exists a broken-hearted man with infinite power. Abandoned by his loved ones, the inheritance of the old man's chi power becomes a battleground for evil outsiders.",1994,,96,"['action', 'fantasy']",['HK'],,tt0111776,5.8,539.0,2.986,4.7
tm19949,Summer Holiday,MOVIE,"Summer Holiday is about a Hong Kong (Sammi Cheng) girl who loses her office job and finds that her boyfriend has been cheating on her, and travels to an island in Malaysia to sell her half of a beach that her cousin gave her. Only then does she know that her cousin sold the other half to his best friend (Richie Ren) to pay off debts. In her quest to convince him to sell, they begin to fall in love",2000,,98,"['comedy', 'romance']",['MY'],,tt0259741,5.7,477.0,1.425,6.3
tm185672,Flirting Scholar,MOVIE,"A scholar in search of true love. Disguising himself as a houseboy, he indentures himself to a rich family in order to pursue the ravishing servant girl who has stolen his heart.",1993,,102,"['romance', 'comedy']",['HK'],,tt0108289,7.5,5198.0,6.366,7.1
tm127140,Fight Back to School 2,MOVIE,"Star Chow is an officer in the Royal Hong Kong Police's elite Special Duties Unit (SDU). During a meeting with his senior officer, Inspector Yip, Star jokingly suggests he wishes to be reassigned to the traffic unit. Star immediately finds himself demoted to Constable engaging in traffic duty on the streets of Hong Kong. After being made the scapegoat for a failed high school terrorist investigation, Star hastily resigns from the police. He decides to enroll at the high school to launch his own private investigation. But Star realises the investigation won't be easy when he discovers that the bumbling, incompetent CID detective Tat  is also undercover at the high school.",1992,,98,"['comedy', 'action', 'crime']",['HK'],,tt0105534,6.6,2594.0,8.017,6.5
tm117416,"Who's the Man, Who's the Woman",MOVIE,"Music producer Sam and his cross-dressing protege Wing have finally professed their love for another, but now what?",1996,,107,"['comedy', 'drama', 'romance']",['HK'],,tt0116462,6.4,552.0,1.574,5.1
tm44620,Fly Me to Polaris,MOVIE,"A young man, blind and dumb, works as an audio tape typist in a hospital and fostering a tender and sincere relationship with a beautiful but introverted nurse. When hit by a car, he is the sixty billionth human being to die on earth, and is on transit to Polaris, en route to a yet more sophisticated form of existence in Vega. Given a reprieve of five days and a chance to be reunited with his love on earth, he cannot reveal his true identity behind the temporary facade he must present to her. Both boy and girl eventually learn, through a tangle of difficult and miraculous events, how love and good things always find ways of creeping into people's lives when people are not greedy and least expect these blessings.",1999,,96,"['fantasy', 'drama', 'romance']",['HK'],,tt0213314,7.2,1048.0,2.723,7.3
ts22134,My Fair Princess,SHOW,Centers around the legend of Princess Huanzhu during the reign of the Qianlong Emperor of the Qing Dynasty.,1998,,44,"['comedy', 'drama', 'romance', 'action']",['TW'],3.0,tt0456785,7.8,1178.0,17.133,8.5
tm104456,The Man from Nowhere,MOVIE,"His only friend called him 'the man from nowhere'... Taesik, a former special agent becomes a loner after losing his wife in a miserable accident and lives a bitter life running a pawnshop. He only has a few customers and a friend named Somi, a little girl next door. As Taesik spends more and more time with Somi, he gets attached to her. Then Somi is kidnapped by a gang, and as Taesik tries to save Somi by becoming deeply associated with the gang his mysterious past is revealed...",2010,R,119,"['thriller', 'drama', 'action', 'crime']",['KR'],,tt1527788,7.7,68559.0,46.419,7.7
ts21688,Boys Over Flowers,SHOW,A working class girl winds up at an exclusive prep school. Unassuming high school girl Jan Di stands up to -- and eventually falls for -- a spoiled rich kid who belongs to the school's most powerful clique.,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1.0,tt1370334,7.9,11579.0,75.209,8.3
tm162101,Unleashed,MOVIE,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",2005,R,103,"['crime', 'drama', 'thriller', 'action', 'european']","['FR', 'GB']",,tt0342258,7.0,102334.0,19.605,6.9
ts33582,Coffee Prince,SHOW,"Han-gyeol is a smart young man who hates to be tied down to one career in his life. Abhorring the idea of joining the family business, he is ordered by his grandmother to manage a cafe. Unable to disobey his grandmother, he reluctantly takes over the responsibility of running a cafe and begins to immerse himself in the gourmet coffee business. One day, he meets Eun-chan, whom he mistakes as a boy, and learns the meaning of true love...",2007,TV-14,61,"['drama', 'comedy', 'romance']",['KR'],1.0,tt1772685,8.2,5216.0,15.169,8.2
ts30080,Secret Garden,SHOW,A wealthy man and a poor stunt girl fall in love. But things get complicated when their souls become inexplicably swapped and dark secrets surface.,2010,TV-14,61,"['scifi', 'comedy', 'drama', 'fantasy', 'romance']",['KR'],1.0,tt1841321,8.1,6590.0,21.2,7.5
ts30146,Mischievous Kiss,SHOW,"A clumsy high-school girl - Oh Ha-ni - is at the bottom of her class, and she has had a crush on a popular genius, Baek Seung-Jo, ever since she first laid eyes on him.",2010,TV-14,62,"['comedy', 'romance']",['KR'],1.0,tt2096097,7.1,3453.0,33.079,7.8
ts21512,Running Man,SHOW,"These days, variety entertainment is gradually disappearing. It is one of Korea's representative variety entertainment shows that has been in charge of Sunday evenings for over 10 years. In this program, many stars and members play games and missions together. It is characterized by going around several places. In particular, this program focuses solely on laughter among the many fun elements of entertainment.

Open your eyes! Big fun enters!

Open your mouth!  A big smile enters!

Open your mind! Instructive lesson enters!",2010,TV-14,83,"['reality', 'comedy']",['KR'],8.0,tt2185037,9.1,3068.0,100.281,8.5
ts24460,You're Beautiful,SHOW,"Posing as her twin brother in a boy band, a young woman wins the heart of her bandmates and fans, all the while searching for her long-lost mother.",2009,TV-14,66,"['comedy', 'drama', 'romance', 'music']",['KR'],1.0,tt2074131,7.8,4566.0,10.081,7.5
ts24473,My Fair Lady,SHOW,"Of the high-rolling top 'hot celebrities' of the wealthy upper class in Korea's high society, Kang Hye Na is the one desired by the men, feared and hated by the women. Being the only successor to the largest conglomerate company, Kang San Group, Kang Hye Na has both the looks and the background. She is the owner of the 'Lady Castle' and lives a 'princess-like' life with her servants.

Until one day, out of pure coincidence, she comes across Seo Dong Chan who turns her life upside down. Not only does he make her do community service, he even kidnaps her... and now he's the new household manager!!! Even after stepping on him, crushing him and biting him, he still doesn't run away. She may have finally met her match.",2009,,61,"['drama', 'comedy', 'romance']",['KR'],1.0,tt2521774,6.9,517.0,12.476,7.2
ts30074,Sungkyunkwan Scandal,SHOW,"Kim Yun Hee is a smart, responsible young woman with an independent drive. Since her father passed away she has worked to support her family, but also managed to do well in her studies. When her younger brother's illness worsens and their family is in danger of being evicted from their house for lack of money. In her desperation to support him, Kim Yoon Hee decides to take the men's only national exam under her younger brother's name and disguises herself as a boy. On the day of the exam, Kim Yun Hee meets Lee Seon Joon and becomes friends. Lee Seon Joon comes from a privileged background and also possesses good looks. He is also arrogant. They both pass the national exam and she has to share a room together with him at Sungkyunkwan University, while hiding her true nature. There, she becomes friends with the playboy Goo Yong Ha and rebellious Moon Jae Shin.",2010,TV-Y,66,"['drama', 'romance', 'comedy', 'history']",['KR'],1.0,tt2745682,7.8,1550.0,7.9,8.0
ts31962,Full House,SHOW,"Han Ji-eun is a naive writer who got swindled out of everything she owned including her house by her best friends. Stranded in China, She managed to borrow money from an actor Lee Young-jae to return to Korea. On her return, she found out that her house was bought by Lee Young-jae. In an attempt to get her possessions back, she entered in a contract marriage with Young-jae for one year. In spite of losing all, Ji-eun manages to be cheerful and takes things in strike and the business relationship between the two becomes personal as they start to rely and care for each other.",2004,TV-14,51,"['comedy', 'drama', 'romance']",['KR'],1.0,tt0464625,7.9,3346.0,7.572,7.7
ts30160,Personal Taste,SHOW,"Jin-ho Jeon is a very stylish young man with the perfect looks. Jin-ho has also some faults which include being self-centered and obsession with cleanliness. Jin-ho Jeon then comes across Gae-in Park, a woman hurt by love and is now looking for a gay roommate/friend. Jin-ho wanting to live with the woman, then pretends to be a gay male.",2010,,64,"['comedy', 'drama', 'romance']",['KR'],1.0,tt1666217,7.5,4081.0,13.897,8.0
tm33081,A Frozen Flower,MOVIE,"A historical drama set in the Koryo dynasty and focused on the relationship between a king and his bodyguard.  Under the dominance of Yuan Dynasty China, the king of Goryeo Dynasty Korea is pressured to produce a successor to the throne. Unable to make love to his queen because he is in love with his bodyguard, Hong Lim, the king asks the two of them to sleep together instead. This sexual contact formulates a forbidden love between Hong Lim and the Queen.",2008,,133,"['drama', 'romance', 'history']",['KR'],,tt1155053,7.1,4433.0,10.601,6.9
ts30225,The Slave Hunters,SHOW,"The Slave Hunters is a 2010 South Korean action historical drama set in the Joseon Dynasty about a slave hunter who is tracking down a general-turned-runaway slave as well as searching for the woman he loves. It aired on KBS2 from January 6 to March 25, 2010 on Wednesdays and Thursdays at 21:55 for 24 episodes.

An adequate display of muscular brawn, intricate yet gritty fight scenes, bawdy humor and eloquent moments of pathos and humanity made the series both visually and intellectually appealing to audiences. Critics gave special mention to director Kwak Jung-hwan's lush cinematography, the use of a Red One camera giving each shot its theater-worthy luster. The hit series topped the ratings chart for 7 consecutive weeks, averaging 31.7% and reaching a peak of 35.9%.

The series was honored at the Seoul International Drama Awards, and the KBS Drama Awards. Jang also received a best actor nomination from the 2011 International Emmy Awards for his performance.",2010,,65,"['action', 'history', 'drama']",['KR'],1.0,tt2980528,8.8,849.0,6.061,8.4
ts31984,Stairway to Heaven,SHOW,"Song Ju and Jeong Seo who have lost a father and a mother respectively spend their childhood together like real siblings. Song Ju is there for Jeong Seo whenever she feels lonely and has a hard time, and Jeong Seo also relies a lot on Song Ju. However, after Jeong Seo's father gets married to Tae Mi Ra, Mi Ra and her daughter Yu Ri keep harassing Jeong Seo out of jealousy. Tae Hwa, Yu Ri's rough and wild older brother, has a crush on Jeong Seo who is pure and kind unlike him.",2003,,61,"['drama', 'romance']",['KR'],1.0,tt0457542,7.9,668.0,47.6,8.0
ts30275,Pasta,SHOW,Pasta follows the dreams and successes of a young woman who aspires to become an elite chef at La Sfera Italian restaurant.,2010,TV-PG,64,"['comedy', 'drama', 'romance']",['KR'],1.0,tt0822629,7.6,871.0,2.864,8.7
ts54096,Ancient X-Files,SHOW,"Ancient X Files travels around the world to solve some intriguing riddles. Each story is a piece of detective work by an expert trying to make sense of some puzzling ancient artefact, to find the truth behind some extraordinary legend, to discover the origins of a bizarre myth or to establish the authenticity of a venerated religious relic. This series explores the bits of archaeology and history which seem to defy explanation.

Our experts are following chains of clues and putting theories to the test, in an effort to explain the unexplained. Ancient X Files investigates claims about the whereabouts of the lost Ark of the Covenant; attempts to establish the authenticity of a cup some believe to be the Holy Grail; tries to de-code the mysterious Phaistos disc; investigates a cloth which is believed to carry traces of the DNA of Jesus Christ; and deciphers an encrypted book of alchemy written by the great Sir Isaac Newton.",2010,,53,"['documentation', 'history']",['US'],2.0,tt1734568,6.3,128.0,3.363,6.9
ts5287,Jewel in the Palace,SHOW,"Starring Lee Young Ae, it tells the tale of an orphaned kitchen cook who went on to become the king's first female physician. In a time when women held little influence in society, young apprentice cook Jang Geum strives to learn the secrets of Korean cooking and medicine in order to cure the King of his various ailments. It is based on the true story of Jang-geum, the first female royal physician of the Joseon Dynasty. The main themes are her perseverance and the portrayal of traditional Korean culture, including Korean royal court cuisine and traditional medicine.",2003,,71,"['drama', 'history', 'romance']",['KR'],2.0,tt0409546,8.5,3665.0,12.592,8.5
ts26690,Spotlight,SHOW,"What does it take to succeed in the tough world of broadcast news? Seo Woo Jin  joins the bustling city desk of a major broadcast network, along with the other new reporters, Lee Sun Chul and Yang Myung Eun. Serving as their mentor and trainer is Oh Tae Suk, the veteran journalist who chases down every lead until he gets the story. When Tae Suk sees potential in Woo Jin, he takes a special interest in her career development. As they work closely to exposes the injustices in society, will their relationship deepen into something more?",2008,,61,['drama'],['KR'],1.0,tt6284106,7.2,21.0,2.586,8.0
ts30392,My Girlfriend Is a Gumiho,SHOW,"After meeting a mysterious yet very beautiful girl, a wannabe action star discovers that she's, in fact, a gumiho - a legendary fox with nine tails.",2010,TV-PG,64,"['drama', 'comedy', 'romance', 'fantasy']",['KR'],1.0,tt2255085,7.7,3023.0,14.441,7.0
tm110733,Sex Is Zero,MOVIE,"Eunsik tries to pass the state exam while studying in college after his military service. One day, he meets a beautiful woman Eunhyo, and his life changes.",2002,,96,"['drama', 'comedy', 'romance']",['KR'],,tt0341555,6.5,6205.0,26.281,6.0
ts53100,iPartment,SHOW,"In the two shared apartments in Shanghai, there are seven young men and women. In both apartments, there is a fun and warm story.",2009,,47,"['comedy', 'drama', 'animation', 'romance', 'scifi', 'fantasy']",['CN'],5.0,tt1862521,6.5,269.0,14.325,5.9
ts29946,Giant,SHOW,"Giant is a 2010 South Korean television series starring Lee Beom-soo, Park Jin-hee, Joo Sang-wook, Hwang Jung-eum, Park Sang-min, and Jeong Bo-seok. It aired on SBS from May 10 to December 7, 2010 on Mondays and Tuesdays at 21:55 for 60 episodes. Giant is a sprawling period drama about three siblings' quest for revenge during the economic boom of 1970-80s Korea. Tragically separated during childhood, the three reunite as adults and set out to avenge their parents' deaths, their fates playing out against a larger tide of power, money, politics, and the growth of a city.",2010,,65,"['drama', 'romance', 'action']",['KR'],1.0,tt2693442,8.4,125.0,5.953,8.2
ts27217,Tazza,SHOW,Go Ni suffers an incredible loss when his mother and stepfather die because of Young Min. He later ends up in jail where he meets people who will change his life forever. Go Ni learns from a top tazza player in hopes of getting revenge.,2008,TV-Y,69,"['action', 'drama', 'romance']",['KR'],1.0,tt3246308,7.8,70.0,6.175,
ts33306,The Sleepover Club,SHOW,The Sleepover Club is a series of children's books. It has also been adapted into a children's television programme.,2003,TV-G,24,"['family', 'drama', 'comedy']",['AU'],2.0,tt0382482,6.4,753.0,5.628,6.7
tm95462,Little Big Soldier,MOVIE,"The story of a farmer forced into conscription, who has been looking to get out of the army ever since. His great chance arrives when he stumbles upon a wounded general from an enemy state, and he kidnaps him, intending to claim credit for the capture, which includes five ""mu"" of land, and most importantly, honorable discharge from the army.",2010,,96,"['action', 'history', 'war', 'comedy']","['HK', 'CN']",,tt1319718,6.9,15260.0,9.701,6.9
ts31796,Lovers in Paris,SHOW,"As the chairman of GD Motors, Han Gi-Ju is a divorced man working in Paris. He takes Gang Tae-Young, who is working as a housekeeper at his home, as his date to a business party. She is a poor international student who is chasing her father's dream of studying in Paris. Han Gi-ju's nephew, Yu Soo-Hyeok meets Tae-Young by chance, and falls for her.

Tae-Young ends up returning to Seoul, soon after, Gi-Ju and Soo-Hyeok also return to Seoul separately. Tae-Young asks Gi-Ju for a job and in time, the two fall in love. Gi-Ju's father tries to force his son to marry Moon Yun-A (Oh Joo-Eun) the daughter of an influential politician and she exhausts every means to make this happen. As the family secret involving Gi-Ju's and Soo-Hyeok is disclosed, the relationship between Tae-Young and Gi-Ju is in crisis.",2004,,63,['drama'],['KR'],1.0,,,,3.583,
ts9942,Shining Inheritance,SHOW,A series of misunderstandings and unfortunate events conspire to shatter the once-promising life of girl from an affluent family.,2009,TV-MA,65,"['comedy', 'drama', 'romance']",['KR'],1.0,tt2283335,7.6,842.0,4.898,7.9
tm93038,Buddha Mountain,MOVIE,"In Chengdu, China, a retired female opera singer named Master Chang takes in a trio of young tenants into her boarding home. The tenants include a rock singer and a college student who has run away from home.",2010,,105,['drama'],['CN'],,tt1745713,6.7,839.0,4.045,6.7
ts25882,East of Eden,SHOW,"The fate of two brothers diverge after the murder of their coal miner father, with one joining the mob and the other becoming a successful lawyer.",2008,,66,"['action', 'drama', 'romance']",['KR'],1.0,tt1361356,7.3,180.0,14.332,6.7
ts248993,Happy Together,SHOW,"""Happy Together"" is a popular South Korean reality talk show where different celebrity guests are featured each week.",2007,,82,['reality'],['BE'],1.0,tt6270332,,,,
tm178414,Confession,MOVIE,"In a small Catholic boarding school an unspeakable act has been committed. When High School student, Luther Scott, confesses to Father Michael Kelly, Kelly is bound silent to the particulars of a grisly murder. Now, framed guilty by the desperate teen, Kelly must decide to keep his silence or throw away everything the priesthood holds sacred.",2005,R,90,"['drama', 'thriller']",['US'],,,,,4.363,5.5
ts30073,Dong Yi,SHOW,"In 1961, there is a young girl named Dong Yi who lives in a slave village. She then decides to work in the palace as a servant. A few years later, she meets King Sukjong and they fall in love with each other. The King later makes her his concubine. But another concubine, Jang Ok Jeong dislikes Dong Yi and tries to frame her a few times. But, in the end, the King and Dong Yi have a son together and he later becomes the new King of Joseon.",2010,TV-Y,62,"['drama', 'romance', 'history']",['KR'],1.0,tt1666209,8.2,1555.0,10.361,8.3
ts1413,Autumn's Concerto,SHOW,"Autumn's Concerto is a 2009 Taiwanese drama starring Ady An, Vanness Wu of F4, and Tiffany Hsu. It was produced by Sanlih E-Television and directed by Chen Hui Ling. The drama started filming in June 2009 and was completed in December 2009.

It was first broadcast in Taiwan on free-to-air Taiwan Television from 4 October 2009 to 28 February 2010, on Sundays at 22:00 to 23:30. It was also shown on cable TV Sanlih E-Television on 10 October 2009 to 6 March 2010 on Saturdays at 21:00 to 22:30.

Autumn's Concerto was nominated in 2010 for Best Marketing Programme at the 45th Golden Bell Awards, Taiwan.

Known as the drama serial which shot the child actor Xiao Xiao Bin to stardom, Autumn's Concerto has broken records with its high ratings. Scoring 8.23 as its peak point for episode 18, which aired January 31, 2010, Autumn's Concerto has broken the records of The Prince Who Turns into a Frog to become the second highest rating Taiwanese idol drama, the highest rating being held by Fated to Love You. Autumn's Concerto now airs on Hawaii's KIKU television, weekly on Saturday's at 7:00.",2009,TV-14,58,"['drama', 'romance']",['TW'],1.0,tt3530668,7.9,475.0,9.386,7.8
ts31946,Phoenix,SHOW,"Love is timing. Love needs just the ""right time"". It's not because you  loved him or her less that you parted. Heaven brings you your soul mate  when the time is just ""right"". ""Phoenix"" shows you this heaven's work.
There is a young couple who desperately fell in love but who couldn't be  together because the time wasn't just right for them. Years pass by and  these two meet again. And the trick of fortune switches their situation  and environments. A daughter of a millionaire has now become an helper  suffering from the grim realities of life. On the other hand, an orphan  self-supporting student is now an accomplished wealthy businessman. Now  these two people are looking at the world with different eyes. The  childlike girl has finally learned the harshness of the world and the  guy with once twisted mind has learned to enjoy the latitude of mind. In  the end, these two start to understand each other, thus arriving at the  ""right time"".",2004,TV-Y,59,"['drama', 'romance']",['KR'],1.0,tt0462645,7.8,60.0,7.076,7.3
ts30162,Bad Guy,SHOW,"Bad Guy is a 2010 South Korean melodrama television series, starring Kim Nam-gil, Han Ga-in, Kim Jae-wook, Oh Yeon-soo and Jung So-min. Directed by Lee Hyung-min, it aired on SBS from May 26 to August 5, 2010 on Wednesdays and Thursdays at 21:55 for 17 episodes.",2010,,67,"['drama', 'romance', 'thriller']",['KR'],1.0,tt2090230,7.5,247.0,2.619,7.0
tm85638,Be with You,MOVIE,"When two souls find one another, nothing can tear them apart. Widower Takumi lives a quiet life with his six-year-old son Yuji after the loss of wife and mother Mio. Yuji unfailingly remembers her promise to him: ""I'll be with you again in a year's time, when the rains come."" On the first anniversary of her passing, Takumi and Yuji are taking a walk in the woods when they come across a woman sheltering from a monsoon downpour.",2004,,119,"['fantasy', 'drama', 'romance']",['JP'],,tt0442268,7.8,4749.0,9.652,7.5
ts24461,Cain and Abel,SHOW,Gifted doctor Cho-in leads a charmed life while his older brother Seon-woo seethes with jealousy in this series inspired by Biblical characters.,2009,TV-MA,63,"['action', 'drama', 'romance']",['KR'],1.0,tt3147968,7.6,265.0,9.685,7.8
ts4866,Fated to Love You,SHOW,"Fated to Love You, also known as You're My Destiny, Sticky Note Girl or Destiny Love, is a 2008 Taiwanese drama starring Joe Chen, Ethan Juan, Baron Chen and Bianca Bai. It was produced by Sanlih E-Television and directed by Chen Ming Zhang with location filming in Taiwan, Hong Kong and Shanghai. It holds the record for the highest average single-episode rating at 10.91 with a peak at 13.64 for episode 20 broadcast on 27 July 2008, and broke the previous record held by The Prince Who Turns Into a Frog.

The series was first broadcast in Taiwan on free-to-air Taiwan Television from 16 March 2008 to 24 August 2008, every Sunday at 22:00 and cable TV Sanlih E-Television from 22 March 2008 to 30 August 2008, every Saturday at 21:00.

Fated to Love You was nominated in 2008 for six awards at the 43rd Golden Bell Awards, Taiwan. It was awarded the 2008 Best Television Series and Best Marketing Programme.

Fated to Love You is now aired on Saturday's on Hawaii's KIKU Television at 8:00.",2008,TV-G,67,"['drama', 'comedy', 'romance']",['TW'],1.0,tt1483930,7.4,461.0,3.878,7.3
ts10616,Dive,SHOW,"Dive is a two-part British television drama starring Aisling Loftus, Jack O'Connell and Gina McKee. Broadcast on BBC Two in July 2010, the show dealt with the problems of teenage relationships and pregnancy against the backdrop of a young diver's preparations for the 2012 Summer Olympics.",2010,,44,"['drama', 'sport']",['GB'],1.0,tt11705374,8.0,8.0,3.402,3.5
ts29404,Princess Hours,SHOW,"Chae Gyeong is an ordinary high school student. One day, she receives some unexpected news. Because of her grandfathers will, she must marry the unendurable Crown Prince Lee Shin who also attends her high school. Chae Gyeong resists the proposal but reluctantly marries him to help her debt-ridden family. As she struggles to adapt herself to the proper manners and royal duties of palace life and to her disagreeable husband, Lee Shin's sentimental cousin and second-in-line to the throne, Yul, steps into her life.  She feels like she can rely on Yul to help her, but finds it difficult not to worry about her haughty, cold-hearted husband. To help bridge this gap, the senior members of the royal family take some special measures to get them to spend the night together.",2006,,60,"['comedy', 'drama', 'romance']",['KR'],1.0,tt0843195,7.7,2614.0,15.136,8.0
ts32318,Damo,SHOW,"Damo is a 2003 South Korean fusion historical drama, starring Ha Ji-won, Lee Seo-jin, and Kim Min-joon. Set in the Joseon Dynasty, it tells the story of Chae-ok, a damo relegated to the low-status job of a female police detective who investigates crimes involving women of the upper class. Chae-ok shares a forbidden love with her mentor and superior Hwangbo Yoon, but while working undercover on a counterfeit ring case, she finds herself drawn to Jang Sung-baek, the mysterious leader of the rebel army she has infiltrated.

It aired on MBC from July 28 to September 9, 2003 on Mondays and Tuesdays at 21:55 for 14 episodes.",2003,TV-Y,62,"['drama', 'crime', 'history', 'romance', 'action', 'comedy']",['KR'],1.0,tt0477496,7.3,238.0,2.802,8.3
ts34390,New Heart,SHOW,"Cardiac surgery is one of the most demanding and difficult forms of surgery, and it's not as lucrative as other medical careers, so when Lee Eun Seung and Nam Hye Suk are the only applicants to apply for a residency, they are accepted easily. Dr. Choi Kang Gook, the new head of Cardiovascular Surgery, has his doubts. Eun Seung has always dreamed of becoming a great cardiac specialist, but as an orphan coming from a small-town medical school, his skills are basic. Hye Suk, on the other hand, graduated from an elite medical school with top marks, but possesses an inflexible personality. Gradually, as they work together, a mutual respect dawns, and Eun Seung begins to be attracted to Hye Suk. But things get complicated when famous actor Lee Dong Gwon is admitted to the hospital, who has a romantic past with Hye Suk and aims to win her heart once more.",2007,,66,"['drama', 'romance']",['KR'],1.0,tt3215910,8.0,58.0,3.441,8.7
tm89102,Haunters,MOVIE,Cho-In can control other people's minds when they are within his field of sight. Except one man.,2010,,100,"['thriller', 'scifi', 'action']",['KR'],,tt1900891,6.1,1685.0,4.1,6.3
tm169883,Nana,MOVIE,"Based on the popular manga, this follows the adventures of two girls named Nana who depend on each other's help to realize their dreams. The two meet on a train to Tokyo, where Nana K. aims to reunite with her boyfriend and Nana O. hopes to make it big in the music business. Despite their differences, the pair hit it off and become roommates.",2005,,113,"['drama', 'music', 'romance']",['JP'],,tt0471834,7.1,3702.0,9.78,6.5
ts28687,Hwang Jin Yi,SHOW,"The story of Hwang Jin Yi, the famous 16th century Gisaeng.
This story is about the life of Joseon-era dancer, musician and poet, Hwang Jin Yi, who seeks perfection in her art relentlessly and the hardship facing women due to their lowly social status.
Hwang Jin Yi is the illegitimate child of a noble and Heon Keum, a noted musician gisaneg. The story centers on the four men in her life and her pursue in the art of dancing. Her first love with a nobleman's son Kim Eun Ho ends in tragedy. Her love affair with Kim Jung Han does not have a happy ending either. Byuk Kye Soo is the Emporer's relative who are obsessed with her and tried every trick but still could not have her. Finally there is her devoted bodyguard Yi Saeng who never deserted her in times of need. Meanwhile, there is Bu Yong who not only is Hwang Ji Yi's rival in dancing but also in love.",2006,,60,['drama'],['KR'],1.0,tt2319856,8.0,212.0,11.137,7.1
ts30070,Mary Stayed Out All Night,SHOW,"Mary Wi is a wanna-be eco-friendly designer, but she did not major in design, is not qualified and has no social connection in that field. She is cute looking, just like her late mother, but she is short-tempered like her dad. Mary's dad believes that there's no man who is trustworthy and he insists that he will pick Mr. Right for his daughter. Though they always quarrel, Mary is daddy's little girl and thinks her father is the best. One day, Mary goes to a glam rock concert and there, sees a pretty looking but rough rocker, Mu-gyul who sings like there's no tomorrow....",2010,TV-14,65,"['comedy', 'music', 'romance', 'drama']",['KR'],1.0,tt2458514,6.9,762.0,7.954,7.7
ts76635,Robber,SHOW,Romance blossoms between a single mom and a womanizing bad boy.,2008,,69,"['drama', 'romance']",['KR'],1.0,tt2548274,6.6,41.0,2.528,5.0
ts36972,The Return of Iljimae,SHOW,"The Return of Iljimae is a 2009 South Korean historical action television series, starring Jung Il-woo in the title role of Iljimae, Yoon Jin-seo, Kim Min-jong and Jung Hye-young. It aired on MBC from January 21 to April 9, 2009 on Wednesdays and Thursdays at 21:55 for 24 episodes.

The series is based on comic strip Iljimae, published between 1975 and 1977, by Ko Woo-yung which was based on a Chinese folklore from the Ming dynasty about a masked Robin Hood-esque character during the Joseon era. MBC bought the rights to the comic strip for their adaptation, which was to star Lee Seung-gi in the title role of Iljimae. However he pulled out and was replaced by Jung, which makes him the third Korean actor to play the hero following Jang Dong-gun and Lee Joon-gi for Iljimae.",2009,TV-Y,65,"['drama', 'action', 'romance']",['KR'],1.0,tt3179566,7.8,87.0,1.888,8.0
